id,word,age,recommendedGrade,difficulty,pattern,syllableCountHint,gameModes,needsMeaningSentence,sourceNote,dataTier,reviewStatus
sb5x-6-0143,ground,6,Grade 1,easy,general spelling practice,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0144,lemon,6,Grade 1,easy,multisyllable words,2,missingLetter|realBeeChallenge|soundBuilder|syllableSplit|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0145,open,6,Grade 1,easy,multisyllable words,2,missingLetter|realBeeChallenge|soundBuilder|syllableSplit|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0146,seven,6,Grade 1,easy,multisyllable words,2,missingLetter|realBeeChallenge|soundBuilder|syllableSplit|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0147,under,6,Grade 1,easy,multisyllable words,2,missingLetter|realBeeChallenge|soundBuilder|syllableSplit|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0148,visit,6,Grade 1,easy,multisyllable words,2,missingLetter|realBeeChallenge|soundBuilder|syllableSplit|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0149,act,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0150,add,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0151,age,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0152,all,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0153,ant,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0154,arm,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0155,ask,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0156,ate,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0157,ball,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0158,bank,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0159,base,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0160,bell,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0161,belt,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0162,bend,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0163,best,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0164,bite,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0165,bone,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0166,bran,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0167,bump,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0168,call,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0169,came,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0170,cane,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0171,cart,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0172,cave,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0173,class,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0174,cloud,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0175,cold,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0176,crab,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0177,craft,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0178,crib,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0179,crop,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0180,dark,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0181,desk,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0182,doll,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0183,dress,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0184,drive,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0185,drum,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0186,dust,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0187,egg,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0188,end,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0189,fall,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0190,fell,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0191,felt,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0192,fence,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0193,fern,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0194,find,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0195,fine,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0196,fire,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0197,flame,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0198,flat,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0199,fly,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0200,fort,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0201,four,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0202,front,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0203,fruit,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0204,gift,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0205,give,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0206,glass,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0207,gold,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0208,grape,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0209,grass,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0210,grin,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0211,hall,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0212,help,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0213,hide,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0214,hill,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0215,horse,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0216,hot,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0217,house,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0218,ice,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0219,jar,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0220,kind,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0221,king,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0222,land,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0223,left,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0224,leg,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0225,line,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0226,lip,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0227,list,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0228,long,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0229,map,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0230,mark,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0231,mask,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0232,more,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0233,mouse,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0234,move,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0235,nice,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0236,old,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0237,one,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-6-0238,page,6,Grade 1,easy,short vowel and simple phonics,1,missingLetter|realBeeChallenge|soundBuilder|wordFamily,True,expanded_original_app_safe_word_bank,expanded_curated,ready
